418,65,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,השלמה לפלאט תחבורה 10.6,-10624
418,66,2011,32,תמיכות שונות,08,תמיכות בתחבורה,04,תמיכה ישירה בתעריפים,תוספת לתחבורה הציבורית,290000
418,66,2011,32,תמיכות שונות,08,תמיכות בתחבורה,08,סובסידיה לרכבת,תוספת לתחבורה הציבורית,10000
418,9001,2011,01,נשיא המדינה ולשכתו,01,נשיא המדינה ולשכתו,09,אמרכלות,קיצוץ 1% בקניות,-173
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,11,שירותים מרכזיים,הפחתה בשיעור 1% בתקציב הקניות,-249
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,12,המינהלה לפרוייקטים,הפחתה בשיעור 1% בתקציב הקניות,-736
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,14,מנהלת השירות האזרחי,הפחתה בשיעור 1% בתקציב הקניות,-643
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,16,מטה הסברה לאומי,הפחתה בשיעור 1% בתקציב הקניות,-54
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,19,אמרכלות,הפחתה בשיעור 1% בתקציב הקניות,-146
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,20,מערך הגיור,הפחתה בשיעור 1% בתקציב הקניות,-308
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,39,אמרכלות ארכיון המדינה,הפחתה בשיעור 1% בתקציב הקניות,-80
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,71,מרכז בגין,הפחתה בשיעור 1% בתקציב הקניות,-52
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,72,מרכז רבין,הפחתה בשיעור 1% בתקציב הקניות,-47
418,9001,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,73,מרכז הסברה,הפחתה בשיעור 1% בתקציב הקניות,-74
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,14,יעוץ לראש הממשלה,הפחתה בשיעור 1% בתקציב הקניות,-30
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,17,לשכת ראש הממשלה לשעבר אהוד אולמרט,הפחתה בשיעור 1% בתקציב הקניות,-24
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,18,לשכת ראש הממשלה לשעבר - אריאל שרון,הפחתה בשיעור 1% בתקציב הקניות,-8
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,19,אמרכלות ראשות הממשלה,הפחתה בשיעור 1% בתקציב הקניות,-316
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,21,הרשות לקידום מעמד האשה,הפחתה בשיעור 1% בתקציב הקניות,-193
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,53,תמיכות בארגוני הנצחה,הפחתה בשיעור 1% בתקציב הקניות,-87
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,69,תוכנית פיתוח ישובי המגזר הערבי,הפחתה בשיעור 1% בתקציב הקניות,-69
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,70,הרשות לפיתוח כלכלי של המגזר הערבי,הפחתה בשיעור 1% בתקציב הקניות,-145
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,71,לשכת השר אבישי ברוורמן,הפחתה בשיעור 1% בתקציב הקניות,-161
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,73,לשכת השר בני בגין,הפחתה בשיעור 1% בתקציב הקניות,-7
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,74,לשכת סגן השר איוב קרא,הפחתה בשיעור 1% בתקציב הקניות,-4
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,75,לשכת השר יוסי פלד,הפחתה בשיעור 1% בתקציב הקניות,-5
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,76,לשכת השרה גילה גמליאל גמליאל,הפחתה בשיעור 1% בתקציב הקניות,-5
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,77,משרד ההסברה והתפוצות,הפחתה בשיעור 1% בתקציב הקניות,-398
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,78,לשכת השר משולם נהרי,הפחתה בשיעור 1% בתקציב הקניות,-5
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,79,לשכת השר מיכאל איתן,הפחתה בשיעור 1% בתקציב הקניות,-5
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,81,המשרד לענייני גמלאים,הפחתה בשיעור 1% בתקציב הקניות,-527
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,82,המשרד לעניינים אסטרטגיים,הפחתה בשיעור 1% בתקציב הקניות,-58
418,9001,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,83,המשרד לענייני מודיעין,הפחתה בשיעור 1% בתקציב הקניות,-64
418,9001,2011,04,משרד ראש הממשלה,03,סטטיסטיקה ממלכתית,15,רזרבה למפקד שוטף,הפחתה בשיעור 1% בתקציב הקניות,-463
418,9001,2011,04,משרד ראש הממשלה,04,רזרבה לסעיף ראש הממשלה,01,רזרבה למשרד ראש הממשלה,הפחתה בשיעור 1% בתקציב הקניות,-193
418,9001,2011,04,משרד ראש הממשלה,05,לשכת העיתונות הממשלתית,10,הנהלת הלשכה,הפחתה בשיעור 1% בתקציב הקניות,-34
418,9001,2011,04,משרד ראש הממשלה,09,רבנות ראשית,03,אמרכלות,הפחתה בשיעור 1% בתקציב הקניות,-59
418,9001,2011,04,משרד ראש הממשלה,15,נתיב,02,אמרכלות ופעולות,הפחתה בשיעור 1% בתקציב הקניות,-160
418,9001,2011,04,משרד ראש הממשלה,15,נתיב,05,פרוייקט מיחשוב,הפחתה בשיעור 1% בתקציב הקניות,-200
418,9001,2011,04,משרד ראש הממשלה,16,נציבות שירות המדינה,02,אמרכלות,הפחתה בשיעור 1% בתקציב הקניות,-179
418,9001,2011,04,משרד ראש הממשלה,22,תוכנית לחיזוק הצפון,01,תוכנית לחיזוק הצפון,הפחתה בשיעור 1% בתקציב הקניות,-293
418,9001,2011,04,משרד ראש הממשלה,23,המשרד לשיתוף פעולה אזורי,02,שרותים מרכזיים,הפחתה בשיעור 1% בתקציב הקניות,-355
418,9001,2011,04,משרד ראש הממשלה,08,שירותי דת,01,מועצות דתיות,קיצוץ רוחבי,-100
418,9001,2011,04,משרד ראש הממשלה,08,שירותי דת,06,פתוח בתי עלמין,קיצוץ רוחבי,-295
418,9001,2011,04,משרד ראש הממשלה,08,שירותי דת,09,פיתוח מבני דת,קיצוץ רוחבי,-1201
418,9001,2011,04,משרד ראש הממשלה,21,המשרד לפיתוח הנגב והגליל,03,קידום הנגב והגליל,קיצוץ רוחבי,-1602
418,9001,2011,05,משרד האוצר,01,תחום פעולה כללי,01,משרד ראשי,קיצוץ 1% בקניות,-86
418,9001,2011,05,משרד האוצר,01,תחום פעולה כללי,02,אמרכלות,קיצוץ 1% בקניות,-345
418,9001,2011,05,משרד האוצר,01,תחום פעולה כללי,11,אגף נכסי נפקדים,קיצוץ 1% בקניות,-10
418,9001,2011,05,משרד האוצר,01,תחום פעולה כללי,12,לשכת סגן השר יצחק כהן,קיצוץ 1% בקניות,-4
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,01,אגף התקציבים,קיצוץ 1% בקניות,-11
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,04,אגף החשב הכללי,קיצוץ 1% בקניות,-98
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,05,פיקוח על בצוע תקציב,קיצוץ 1% בקניות,-29
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,07,רשות התקשוב הממשלתית,קיצוץ 1% בקניות,-65
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,08,מנהל הדיור הממשלתי,קיצוץ 1% בקניות,-55
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,10,מערכות מידע ומיכון,קיצוץ 1% בקניות,-278
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,11,"אמרכלות חשכ""ל",קיצוץ 1% בקניות,-106
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,12,"שירותים כלכליים בארה""ב",קיצוץ 1% בקניות,-60
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,15,המשרד בוושינגטון,קיצוץ 1% בקניות,-5
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,17,מנהל הרכש,קיצוץ 1% בקניות,-62
418,9001,2011,05,משרד האוצר,02,שירותי מטה ממשלתיים,31,אגף שכר והסכמי עבודה,קיצוץ 1% בקניות,-57
418,9001,2011,05,משרד האוצר,03,שירותי מטה כלל משקיים,06,"אגף לקשרים בינ""ל",קיצוץ 1% בקניות,-184
418,9001,2011,05,משרד האוצר,03,שירותי מטה כלל משקיים,10,נציגות ב-OECD פריז,קיצוץ 1% בקניות,-9
418,9001,2011,05,משרד האוצר,03,שירותי מטה כלל משקיים,16,מינהל הכנסות המדינה,קיצוץ 1% בקניות,-1
418,9001,2011,05,משרד האוצר,03,שירותי מטה כלל משקיים,20,אגף שוק ההון ביטוח,קיצוץ 1% בקניות,-15
418,9001,2011,05,משרד האוצר,08,רזרבה לפעולות משרד,01,רזרבה לפעולות משרד,קיצוץ 1% בקניות,-282
418,9001,2011,05,משרד האוצר,09,רשות החברות הממשלתיות,02,אמרכלות,קיצוץ 1% בקניות,-60
418,9001,2011,05,משרד האוצר,09,רשות החברות הממשלתיות,04,מנהלת לישום השינוי המבני במשק החשמל,קיצוץ 1% בקניות,-14
418,9001,2011,05,משרד האוצר,10,"שירות עיבודים ממוכנים (שע""מ)",12,יחידת המחשב הוצאות תפעול,קיצוץ 1% בקניות,-306
418,9001,2011,05,משרד האוצר,20,רשות המסים בישראל,02,תקציב הוצאות שוטפות,קיצוץ 1% בקניות,-1666
418,9001,2011,05,משרד האוצר,20,רשות המסים בישראל,04,פעילויות במימון חיצוני,קיצוץ 1% בקניות,-157
418,9001,2011,06,משרד הפנים,01,הנהלת המשרד ואמרכלות,01,הנהלת המשרד,קיצוץ 1%,-285
418,9001,2011,06,משרד הפנים,01,הנהלת המשרד ואמרכלות,08,מחשוב,קיצוץ 1%,-159
418,9001,2011,06,משרד הפנים,02,פקוח ארצי על הבחירות,01,פקוח ארצי על הבחירות,קיצוץ 1%,-161
418,9001,2011,06,משרד הפנים,02,פקוח ארצי על הבחירות,05,מימון מפלגות רשויות מקומיות,קיצוץ 1%,-48
418,9001,2011,06,משרד הפנים,03,שלטון מקומי,01,שירותים מרכזיים,קיצוץ 1%,-19
418,9001,2011,06,משרד הפנים,05,תכנון פיזי,04,תכניות מתאר,קיצוץ 1%,-536
418,9001,2011,06,משרד הפנים,05,תכנון פיזי,11,קידום תוכניות במגזרי המיעוטים,קיצוץ 1%,-250
418,9001,2011,06,משרד הפנים,09,היחידה הארצית לפיקוח על הבניה,01,היחידה הארצית לפיקוח על הבניה,קיצוץ 1%,-41
418,9001,2011,06,משרד הפנים,15,תפעול שירותי דת,01,שירותי דת לעדות לא יהודיות,קיצוץ 1%,-75
418,9001,2011,06,משרד הפנים,15,תפעול שירותי דת,03,מבני דת לא יהודיים,קיצוץ 1%,-107
